Record,YNAM,ZNAM
1325578443,ITMRingUp [SNDR:0C08AB14],
1325578444,ITMRingUp [SNDR:0C08AB14],
1325578445,ITMRingUp [SNDR:0C08AB14],
1325578446,ITMRingUp [SNDR:0C08AB14],
1325578447,ITMRingUp [SNDR:0C08AB14],
1325578448,ITMRingUp [SNDR:0C08AB14],
1325578449,ITMRingUp [SNDR:0C08AB14],
1325578450,ITMRingUp [SNDR:0C08AB14],
1325578451,ITMRingUp [SNDR:0C08AB14],
1325578452,ITMRingUp [SNDR:0C08AB14],
1325578453,ITMRingUp [SNDR:0C08AB14],
1325578454,ITMRingUp [SNDR:0C08AB14],
1325578455,ITMRingUp [SNDR:0C08AB14],
1325578456,ITMRingUp [SNDR:0C08AB14],
1325578457,ITMRingUp [SNDR:0C08AB14],
1325578458,ITMRingUp [SNDR:0C08AB14],
1325578459,ITMRingUp [SNDR:0C08AB14],
1325578460,ITMRingUp [SNDR:0C08AB14],
1325578461,ITMRingUp [SNDR:0C08AB14],
1325578462,ITMRingUp [SNDR:0C08AB14],
1325578463,ITMRingUp [SNDR:0C08AB14],
1325578464,ITMRingUp [SNDR:0C08AB14],
1325578465,ITMRingUp [SNDR:0C08AB14],
1325578466,ITMRingUp [SNDR:0C08AB14],
1325588916,ITMRingUp [SNDR:0C08AB14],
1325588933,ITMRingUp [SNDR:0C08AB14],
1325588934,ITMRingUp [SNDR:0C08AB14],
1325588936,,
1325588938,,
1325588940,,
1325588942,,
1325588944,,
1325588946,,
1325588948,,
1325588950,,
1325588952,,
1325588954,,
1325588956,,
1325588958,,
1325588960,,
1325588962,,
1325588965,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325588967,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325588970,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325588973,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325588975,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325599256,ITMRingUp [SNDR:0C08AB14],
1325599257,ITMRingUp [SNDR:0C08AB14],
1325599258,ITMRingUp [SNDR:0C08AB14],
1325599259,ITMRingUp [SNDR:0C08AB14],
1325599260,ITMRingUp [SNDR:0C08AB14],
1325599261,ITMRingUp [SNDR:0C08AB14],
1325599262,ITMRingUp [SNDR:0C08AB14],
1325599263,ITMRingUp [SNDR:0C08AB14],
1325599264,ITMRingUp [SNDR:0C08AB14],
1325599265,ITMRingUp [SNDR:0C08AB14],
1325599266,ITMRingUp [SNDR:0C08AB14],
1325599267,ITMRingUp [SNDR:0C08AB14],
1325599268,ITMRingUp [SNDR:0C08AB14],
1325599269,ITMRingUp [SNDR:0C08AB14],
1325599270,ITMRingUp [SNDR:0C08AB14],
1325599271,ITMRingUp [SNDR:0C08AB14],
1325599272,ITMRingUp [SNDR:0C08AB14],
1325599273,ITMRingUp [SNDR:0C08AB14],
1325599274,ITMRingUp [SNDR:0C08AB14],
1325599275,ITMRingUp [SNDR:0C08AB14],
1325599276,ITMRingUp [SNDR:0C08AB14],
1325599277,ITMRingUp [SNDR:0C08AB14],
1325599278,ITMRingUp [SNDR:0C08AB14],
1325599279,ITMRingUp [SNDR:0C08AB14],
1325599280,ITMRingUp [SNDR:0C08AB14],
1325599281,ITMRingUp [SNDR:0C08AB14],
1325599282,ITMRingUp [SNDR:0C08AB14],
1325599881,ITMRingUp [SNDR:0C08AB14],
1325609540,,
1325609718,ITMRingUp [SNDR:0C08AB14],
1325630280,PHYCoinLSD [SNDR:0002133B],
1325651019,,
1325651021,,
1325651023,,
1325651025,,
1325651027,,
1325651029,,
1325651031,,
1325651033,,
1325651035,,
1325651037,,
1325651039,,
1325651042,,
1325651044,,
1325651046,,
1325651048,,
1325651050,,
1325651052,,
1325651054,,
1325651056,,
1325651058,,
1325651060,,
1325671804,,
1325671805,,
1325671809,,
1325671811,,
1325671817,,
1325671824,,
1325671827,,
1325671830,,
1325671831,,
1325671832,,
1325671834,,
1325692574,,
1325692576,,
1325734053,,
1325734055,,
1325734057,,
1325775533,,
1325775535,,
1325775538,,
1325796277,,
1325796279,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325796281,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325796283,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325817022,,
1325817024,,
1325817026,,
1325827582,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325848324,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325858502,,
1325858504,,
1325858506,,
1325858508,,
1325858510,,
1325858513,,
1325858515,,
1325858517,,
1325858519,,
1325858521,,
1325858523,,
1325858525,,
1325858527,,
1325858529,,
1325858531,,
1325858533,,
1325858535,,
1325858537,,
1325858539,,
1325858543,,
1325858544,,
1325869108,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869111,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869114,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869117,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869120,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869123,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869126,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869129,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869132,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869134,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869136,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869141,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869144,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869147,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869151,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869154,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869157,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869160,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869163,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869166,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869169,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869171,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869175,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869178,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325869181,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879283,,
1325879285,,
1325879287,,
1325879289,,
1325879291,,
1325879293,,
1325879295,,
1325879297,,
1325879299,,
1325879301,,
1325879303,,
1325879305,,
1325879307,,
1325879309,,
1325879311,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879313,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879315,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879317,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879319,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879321,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879323,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879325,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879327,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879329,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879331,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879333,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879335,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879337,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879339,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879341,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879343,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879345,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879347,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879349,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325879351,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325889991,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325889994,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325889997,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890000,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890003,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890006,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890009,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890012,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890015,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325890018,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900090,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900092,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900094,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900096,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900101,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900103,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900105,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900106,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900107,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900108,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900110,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900112,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900114,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1325900116,,
1325900118,,
1325900120,,
1325900122,,
1325900124,,
1325900126,,
1325900128,,
1325900130,,
1325900132,,
1325900134,,
1325900136,,
1325900138,,
1325900140,,
1325900142,,
1325900144,,
1325900146,,
1325900148,,
1325900150,,
1325900152,,
1325900154,,
1325900156,,
1325900158,,
1325900160,,
1325900162,,
1325900164,,
1325900166,,
1325900168,,
1325900170,,
1325900172,,
1325900174,,
1325920913,,
1325920915,,
1325993919,,
1325993924,,
1326014689,,
1326014695,,
1326014701,,
1326014707,,
1326035518,,
1326035521,,
1326056277,,
1326056286,,
1326056289,,
1326056295,,
1326056304,,
1326149349,ITMRingUp [SNDR:0C08AB14],
1326149352,,
1326149356,ITMRingUp [SNDR:0C08AB14],
1326149357,ITMRingUp [SNDR:0C08AB14],
1326149360,ITMRingUp [SNDR:0C08AB14],
1326149362,ITMRingUp [SNDR:0C08AB14],
1326149364,ITMRingUp [SNDR:0C08AB14],
1326149366,ITMRingUp [SNDR:0C08AB14],
1326160166,,
1326160168,,
1326160171,,
1326160173,,
1326160176,,
1326160178,,
1326160181,,
1326160183,,
1326170108,ITMRingUp [SNDR:0C08AB14],
1326170111,ITMRingUp [SNDR:0C08AB14],
1326170113,ITMRingUp [SNDR:0C08AB14],
1326170117,ITMRingUp [SNDR:0C08AB14],
1326170120,ITMRingUp [SNDR:0C08AB14],
1326170123,ITMRingUp [SNDR:0C08AB14],
1326170126,ITMRingUp [SNDR:0C08AB14],
1326170129,ITMRingUp [SNDR:0C08AB14],
1326170132,ITMRingUp [SNDR:0C08AB14],
1326170135,ITMRingUp [SNDR:0C08AB14],
1326190876,ITMRingUp [SNDR:0C08AB14],
1326190879,ITMRingUp [SNDR:0C08AB14],
1326190881,ITMRingUp [SNDR:0C08AB14],
1326190883,ITMRingUp [SNDR:0C08AB14],
1326190885,ITMRingUp [SNDR:0C08AB14],
1326211623,ITMRingUp [SNDR:0C08AB14],
1326211624,ITMRingUp [SNDR:0C08AB14],
1326211626,ITMRingUp [SNDR:0C08AB14],
1326211630,ITMRingUp [SNDR:0C08AB14],
1326211633,ITMRingUp [SNDR:0C08AB14],
1326211635,ITMRingUp [SNDR:0C08AB14],
1326211638,ITMRingUp [SNDR:0C08AB14],
1326211643,ITMRingUp [SNDR:0C08AB14],
1326211645,ITMRingUp [SNDR:0C08AB14],
1326211647,ITMRingUp [SNDR:0C08AB14],
1326211649,ITMRingUp [SNDR:0C08AB14],
1326211653,ITMRingUp [SNDR:0C08AB14],
1326211656,ITMRingUp [SNDR:0C08AB14],
1326211660,ITMRingUp [SNDR:0C08AB14],
1326211663,ITMRingUp [SNDR:0C08AB14],
1326211666,ITMRingUp [SNDR:0C08AB14],
1326211670,ITMRingUp [SNDR:0C08AB14],
1326211673,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326232415,ITMRingUp [SNDR:0C08AB14],
1326232417,ITMRingUp [SNDR:0C08AB14],
1326232419,ITMRingUp [SNDR:0C08AB14],
1326253169,ITMRingUp [SNDR:0C08AB14],
1326253174,ITMRingUp [SNDR:0C08AB14],
1326253176,ITMRingUp [SNDR:0C08AB14],
1326253179,ITMRingUp [SNDR:0C08AB14],
1326253181,ITMRingUp [SNDR:0C08AB14],
1326253183,ITMRingUp [SNDR:0C08AB14],
1326253185,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326253188,ITMRingUp [SNDR:0C08AB14],
1326273928,ITMRingUp [SNDR:0C08AB14],
1326273931,ITMRingUp [SNDR:0C08AB14],
1326273933,ITMRingUp [SNDR:0C08AB14],
1326294682,ITMRingUp [SNDR:0C08AB14],
1326294684,ITMRingUp [SNDR:0C08AB14],
1326294685,ITMRingUp [SNDR:0C08AB14],
1326294686,ITMRingUp [SNDR:0C08AB14],
1326294687,ITMRingUp [SNDR:0C08AB14],
1326294688,ITMRingUp [SNDR:0C08AB14],
1326294689,ITMRingUp [SNDR:0C08AB14],
1326294702,ITMRingUp [SNDR:0C08AB14],
1326315448,ITMRingUp [SNDR:0C08AB14],
1326315450,ITMRingUp [SNDR:0C08AB14],
1326315453,ITMRingUp [SNDR:0C08AB14],
1326315455,ITMRingUp [SNDR:0C08AB14],
1326315457,ITMRingUp [SNDR:0C08AB14],
1326315458,ITMRingUp [SNDR:0C08AB14],
1326315461,ITMRingUp [SNDR:0C08AB14],
1326315466,ITMRingUp [SNDR:0C08AB14],
1326315471,ITMRingUp [SNDR:0C08AB14],
1326315472,ITMRingUp [SNDR:0C08AB14],
1326315473,ITMRingUp [SNDR:0C08AB14],
1326315475,ITMRingUp [SNDR:0C08AB14],
1326336218,ITMRingUp [SNDR:0C08AB14],
1326336220,ITMRingUp [SNDR:0C08AB14],
1326336222,ITMRingUp [SNDR:0C08AB14],
1326336225,ITMRingUp [SNDR:0C08AB14],
1326336228,ITMRingUp [SNDR:0C08AB14],
1326336234,ITMRingUp [SNDR:0C08AB14],
1326336238,ITMRingUp [SNDR:0C08AB14],
1326336241,ITMRingUp [SNDR:0C08AB14],
1326336243,ITMRingUp [SNDR:0C08AB14],
1326336245,ITMRingUp [SNDR:0C08AB14],
1326336247,ITMRingUp [SNDR:0C08AB14],
1326336249,ITMRingUp [SNDR:0C08AB14],
1326336251,ITMRingUp [SNDR:0C08AB14],
1326336253,ITMRingUp [SNDR:0C08AB14],
1326336255,ITMRingUp [SNDR:0C08AB14],
1326336257,ITMRingUp [SNDR:0C08AB14],
1326336259,ITMRingUp [SNDR:0C08AB14],
1326336261,ITMRingUp [SNDR:0C08AB14],
1326336263,ITMRingUp [SNDR:0C08AB14],
1326336265,ITMRingUp [SNDR:0C08AB14],
1326336267,ITMRingUp [SNDR:0C08AB14],
1326336269,ITMRingUp [SNDR:0C08AB14],
1326336271,ITMRingUp [SNDR:0C08AB14],
1326336273,ITMRingUp [SNDR:0C08AB14],
1326357026,ITMRingUp [SNDR:0C08AB14],
1326357029,ITMRingUp [SNDR:0C08AB14],
1326357032,ITMRingUp [SNDR:0C08AB14],
1326357035,ITMRingUp [SNDR:0C08AB14],
1326357038,ITMRingUp [SNDR:0C08AB14],
1326357041,ITMRingUp [SNDR:0C08AB14],
1326357044,ITMRingUp [SNDR:0C08AB14],
1326357047,ITMRingUp [SNDR:0C08AB14],
1326357050,ITMRingUp [SNDR:0C08AB14],
1326357053,ITMRingUp [SNDR:0C08AB14],
1326357056,ITMRingUp [SNDR:0C08AB14],
1326357058,ITMRingUp [SNDR:0C08AB14],
1326357061,ITMRingUp [SNDR:0C08AB14],
1326357064,ITMRingUp [SNDR:0C08AB14],
1326357067,ITMRingUp [SNDR:0C08AB14],
1326357070,ITMRingUp [SNDR:0C08AB14],
1326357073,ITMRingUp [SNDR:0C08AB14],
1326357076,ITMRingUp [SNDR:0C08AB14],
1326357079,ITMRingUp [SNDR:0C08AB14],
1326357082,ITMRingUp [SNDR:0C08AB14],
1326357085,ITMRingUp [SNDR:0C08AB14],
1326357087,ITMRingUp [SNDR:0C08AB14],
1326357089,ITMRingUp [SNDR:0C08AB14],
1326357091,ITMRingUp [SNDR:0C08AB14],
1326357093,ITMRingUp [SNDR:0C08AB14],
1326357101,ITMRingUp [SNDR:0C08AB14],
1326357103,ITMRingUp [SNDR:0C08AB14],
1326357105,ITMRingUp [SNDR:0C08AB14],
1326357107,ITMRingUp [SNDR:0C08AB14],
1326377854,ITMRingUp [SNDR:0C08AB14],
1326377857,ITMRingUp [SNDR:0C08AB14],
1326377860,ITMRingUp [SNDR:0C08AB14],
1326398600,ITMRingUp [SNDR:0C08AB14],
1326398602,ITMRingUp [SNDR:0C08AB14],
1326398605,ITMRingUp [SNDR:0C08AB14],
1326398607,ITMRingUp [SNDR:0C08AB14],
1326398609,ITMRingUp [SNDR:0C08AB14],
1326419349,ITMRingUp [SNDR:0C08AB14],
1326419352,ITMRingUp [SNDR:0C08AB14],
1326419355,ITMRingUp [SNDR:0C08AB14],
1326419358,ITMRingUp [SNDR:0C08AB14],
1326419361,ITMRingUp [SNDR:0C08AB14],
1326419364,ITMRingUp [SNDR:0C08AB14],
1326419367,ITMRingUp [SNDR:0C08AB14],
1326419370,ITMRingUp [SNDR:0C08AB14],
1326419373,ITMRingUp [SNDR:0C08AB14],
1326419376,ITMRingUp [SNDR:0C08AB14],
1326419379,ITMRingUp [SNDR:0C08AB14],
1326419382,ITMRingUp [SNDR:0C08AB14],
1326419385,ITMRingUp [SNDR:0C08AB14],
1326419388,ITMRingUp [SNDR:0C08AB14],
1326419391,ITMRingUp [SNDR:0C08AB14],
1326419394,ITMRingUp [SNDR:0C08AB14],
1326419397,ITMRingUp [SNDR:0C08AB14],
1326419400,ITMRingUp [SNDR:0C08AB14],
1326419403,ITMRingUp [SNDR:0C08AB14],
1326460881,ITMRingUp [SNDR:0C08AB14],
1326460883,ITMRingUp [SNDR:0C08AB14],
1326460885,ITMRingUp [SNDR:0C08AB14],
1326481626,ITMRingUp [SNDR:0C08AB14],
1326481629,ITMRingUp [SNDR:0C08AB14],
1326481632,ITMRingUp [SNDR:0C08AB14],
1326481635,ITMRingUp [SNDR:0C08AB14],
1326481638,ITMRingUp [SNDR:0C08AB14],
1326481641,ITMRingUp [SNDR:0C08AB14],
1326481644,ITMRingUp [SNDR:0C08AB14],
1326481647,ITMRingUp [SNDR:0C08AB14],
1326502388,ITMRingUp [SNDR:0C08AB14],
1326502392,ITMRingUp [SNDR:0C08AB14],
1326502395,ITMRingUp [SNDR:0C08AB14],
1326502398,ITMRingUp [SNDR:0C08AB14],
1326502401,ITMRingUp [SNDR:0C08AB14],
1326502404,ITMRingUp [SNDR:0C08AB14],
1326502407,ITMRingUp [SNDR:0C08AB14],
1326502410,ITMRingUp [SNDR:0C08AB14],
1326502413,ITMRingUp [SNDR:0C08AB14],
1326502416,ITMRingUp [SNDR:0C08AB14],
1326502419,ITMRingUp [SNDR:0C08AB14],
1326502422,ITMRingUp [SNDR:0C08AB14],
1326502425,ITMRingUp [SNDR:0C08AB14],
1326502428,ITMRingUp [SNDR:0C08AB14],
1326502431,ITMRingUp [SNDR:0C08AB14],
1326502434,ITMRingUp [SNDR:0C08AB14],
1326502437,ITMRingUp [SNDR:0C08AB14],
1326502440,ITMRingUp [SNDR:0C08AB14],
1326502443,ITMRingUp [SNDR:0C08AB14],
1326502446,ITMRingUp [SNDR:0C08AB14],
1326502449,ITMRingUp [SNDR:0C08AB14],
1326502452,ITMRingUp [SNDR:0C08AB14],
1326502454,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326523195,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326523196,ITMRingUp [SNDR:0C08AB14],
1326543935,ITMRingUp [SNDR:0C08AB14],
1326543939,ITMRingUp [SNDR:0C08AB14],
1326543942,ITMRingUp [SNDR:0C08AB14],
1326543945,ITMRingUp [SNDR:0C08AB14],
1326543948,ITMRingUp [SNDR:0C08AB14],
1326543950,ITMRingUp [SNDR:0C08AB14],
1326543952,ITMRingUp [SNDR:0C08AB14],
1326564694,ITMRingUp [SNDR:0C08AB14],
1326564696,ITMRingUp [SNDR:0C08AB14],
1326564699,ITMRingUp [SNDR:0C08AB14],
1326564702,ITMRingUp [SNDR:0C08AB14],
1326564705,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326564710,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326564713,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326564715,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326564718,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326564720,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326585462,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326585465,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326585468,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326585471,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326585474,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606213,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606215,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606218,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606221,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606224,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606227,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606229,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606231,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606233,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606235,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606237,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606239,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606241,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606243,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606254,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606256,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606261,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606268,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606270,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606272,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606274,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606276,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606278,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606280,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606282,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326606485,ITMClothingUpSD [SNDR:0003E879],ITMClothingDownSD [SNDR:0003E909]
1326606486,ITMClothingUpSD [SNDR:0003E879],ITMClothingDownSD [SNDR:0003E909]
1326606488,ITMClothingUpSD [SNDR:0003E879],ITMClothingDownSD [SNDR:0003E909]
1326627028,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326668506,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326668510,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326668515,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326668518,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326689258,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326689261,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326710004,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326710007,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
1326730747,ITMNeckUp [SNDR:0C08AB15],ITMNeckDown [SNDR:0C08AB16]
